Gene_ID	ESC_REDE	ESC_noclass	TSC_REDE	TSC_noclass	ESC_NEDE	TSC_NEDE	ESC_NonEnh	TSC_NonEnh	ES_E14	ES_J1	TS_EGFP	TS_Rs26	ES_mean	TS_mean	Rel_exp	ES_REDE_only	ES_NEDE_only	ES_nonEnhTE_only	No_ES_Enh_only	All
Marco	0	0	0	0	0	0	0	0	-6.311636	-5.878185	-6.0780168	-5.7592745	-6.0949105	-5.91864565	-0.17626485	FALSE	FALSE	FALSE	TRUE	TRUE
Mark1	0	0	0	0	1	0	0	0	-0.84729695	0.32628712	0.22725575	0.1859546	-0.260504915	0.206605175	-0.46711009	FALSE	TRUE	FALSE	FALSE	TRUE
Mark2	0	0	0	0	0	0	0	0	1.5141959	1.3502706	1.9759979	1.8059931	1.43223325	1.8909955	-0.45876225	FALSE	FALSE	FALSE	TRUE	TRUE
Mark3	0	0	0	0	0	0	0	0	4.309267	4.308267	4.7995453	4.8687677	4.308767	4.8341565	-0.525389500000001	FALSE	FALSE	FALSE	TRUE	TRUE
Mark4	0	0	0	0	0	0	0	0	1.665049	1.409201	2.5276859	2.9135425	1.537125	2.7206142	-1.1834892	FALSE	FALSE	FALSE	TRUE	TRUE
Mars	0	0	0	0	1	0	0	0	3.6578712	4.3557467	4.619341	4.1554284	4.00680895	4.3873847	-0.38057575	FALSE	TRUE	FALSE	FALSE	TRUE
Mars2	0	0	0	0	0	0	0	0	0.32480353	0.581377	1.3562337	0.6876874	0.453090265	1.02196055	-0.568870285	FALSE	FALSE	FALSE	TRUE	TRUE
Marveld1	0	0	0	0	0	0	0	0	1.596296	0.7899201	0.6502091	0.3986358	1.19310805	0.52442245	0.6686856	FALSE	FALSE	FALSE	TRUE	TRUE
Marveld2	0	0	0	0	1	0	0	0	-1.1210155	-0.11988001	0.49507317	2.0291324	-0.620447755	1.262102785	-1.88255054	FALSE	TRUE	FALSE	FALSE	TRUE
Marveld3	0	0	0	0	0	0	0	0	-3.1855085	-1.1305687	-2.192897	-0.4028491	-2.1580386	-1.29787305	-0.86016555	FALSE	FALSE	FALSE	TRUE	TRUE
Mas1	0	0	0	0	0	0	0	0	-6.712064	-6.2786126	-6.4784446	-6.1597023	-6.4953383	-6.31907345	-0.17626485	FALSE	FALSE	FALSE	TRUE	TRUE
Masp1	0	0	0	0	1	0	0	0	-6.6309743	-3.6125605	-6.549359	-6.2306166	-5.1217674	-6.3899878	1.2682204	FALSE	TRUE	FALSE	FALSE	TRUE
Masp2	0	0	0	0	0	0	0	0	-2.0380359	-2.2146382	-1.9619579	-3.0217273	-2.12633705	-2.4918426	0.36550555	FALSE	FALSE	FALSE	TRUE	TRUE
Mast1	0	0	0	0	0	0	0	0	-2.161365	-1.8433911	-4.043223	-4.502088	-2.00237805	-4.2726555	2.27027745	FALSE	FALSE	FALSE	TRUE	TRUE
Mast2	0	0	0	0	0	0	0	0	1.3379331	1.6253569	2.9543626	2.7636325	1.481645	2.85899755	-1.37735255	FALSE	FALSE	FALSE	TRUE	TRUE
Mast3	0	1	0	0	0	0	0	0	-1.1427683	-0.62869877	-0.55767673	-0.43343747	-0.885733535	-0.4955571	-0.390176435	FALSE	FALSE	FALSE	TRUE	TRUE
Mast4	0	0	0	0	0	0	0	0	-1.2219081	-1.4831648	-2.260542	-1.7449987	-1.35253645	-2.00277035	0.6502339	FALSE	FALSE	FALSE	TRUE	TRUE
Mastl	0	0	0	0	0	0	0	0	3.0279565	3.044385	2.1566863	2.5186586	3.03617075	2.33767245	0.6984983	FALSE	FALSE	FALSE	TRUE	TRUE
Mat1a	0	0	0	0	0	0	0	0	-5.2672057	-6.4187164	-6.618549	-6.4518094	-5.84296105	-6.5351792	0.69221815	FALSE	FALSE	FALSE	TRUE	TRUE
Mat2a	0	0	0	0	0	0	0	0	6.554972	6.5467544	6.316263	5.7414384	6.5508632	6.0288507	0.522012500000001	FALSE	FALSE	FALSE	TRUE	TRUE
Mat2b	0	0	0	0	0	0	0	0	2.6772146	3.188668	1.81505	2.5129216	2.9329413	2.1639858	0.7689555	FALSE	FALSE	FALSE	TRUE	TRUE
Matk	0	0	0	0	0	0	0	0	-7.522248	-5.351831	-3.9667003	-4.817883	-6.4370395	-4.39229165	-2.04474785	FALSE	FALSE	FALSE	TRUE	TRUE
Matn1	0	0	0	0	0	0	0	0	-4.586252	-5.8897667	-3.615668	-5.6188536	-5.23800935	-4.6172608	-0.620748550000001	FALSE	FALSE	FALSE	TRUE	TRUE
Matn2	0	0	1	0	0	0	0	0	-3.8417368	-3.9932482	-0.47426197	-0.033035643	-3.9174925	-0.2536488065	-3.6638436935	FALSE	FALSE	FALSE	TRUE	TRUE
Matn3	0	0	0	0	0	0	0	0	-2.3698556	-1.7437596	-0.6459111	-0.14372267	-2.0568076	-0.394816885	-1.661990715	FALSE	FALSE	FALSE	TRUE	TRUE
Matn4	0	0	0	0	1	0	0	0	-7.6937766	-7.260326	-4.9862266	-3.0825217	-7.4770513	-4.03437415	-3.44267715	FALSE	TRUE	FALSE	FALSE	TRUE
Matr3	0	0	0	0	0	0	0	0	5.927593	6.1590133	5.5201316	5.586723	6.04330315	5.5534273	0.48987585	FALSE	FALSE	FALSE	TRUE	TRUE
Mau2	0	0	0	0	1	0	0	0	1.2910045	1.9280691	1.6468605	1.419188	1.6095368	1.53302425	0.0765125500000001	FALSE	TRUE	FALSE	FALSE	TRUE
Mavs	0	1	0	0	0	0	0	0	0.97014296	1.295738	1.3979347	1.7273242	1.13294048	1.56262945	-0.42968897	FALSE	FALSE	FALSE	TRUE	TRUE
Max	0	0	0	0	1	0	0	0	4.542723	4.445469	4.2567396	4.2624354	4.494096	4.2595875	0.2345085	FALSE	TRUE	FALSE	FALSE	TRUE
Maz	0	0	0	0	0	0	0	0	3.752573	3.79755	2.919317	2.466457	3.7750615	2.692887	1.0821745	FALSE	FALSE	FALSE	TRUE	TRUE
Mb	0	0	1	0	0	0	0	0	-2.6873736	-4.061277	-3.6761467	-0.9423668	-3.3743253	-2.30925675	-1.06506855	FALSE	FALSE	FALSE	TRUE	TRUE
Mbd1	0	0	0	0	0	0	0	0	0.3911211	0.3750465	1.3364953	1.3726504	0.3830838	1.35457285	-0.97148905	FALSE	FALSE	FALSE	TRUE	TRUE
Mbd2	0	1	0	0	0	0	0	0	1.8455759	1.7880406	3.6768177	3.2992685	1.81680825	3.4880431	-1.67123485	FALSE	FALSE	FALSE	TRUE	TRUE
Mbd3	0	0	0	0	0	0	0	0	5.4021106	5.4547596	5.2511983	4.4397626	5.4284351	4.84548045	0.58295465	FALSE	FALSE	FALSE	TRUE	TRUE
Mbd3l1	0	0	0	0	0	0	0	0	-5.0778117	-4.644361	-4.8441925	-4.52545	-4.86108635	-4.68482125	-0.176265099999999	FALSE	FALSE	FALSE	TRUE	TRUE
Mbd3l2	0	0	0	0	0	0	0	0	-6.375608	-5.9421573	-6.1419888	-5.8232465	-6.15888265	-5.98261765	-0.176265	FALSE	FALSE	FALSE	TRUE	TRUE
Mbd4	0	0	0	0	0	0	0	0	1.8936659	1.7474722	0.5251728	1.3376361	1.82056905	0.93140445	0.8891646	FALSE	FALSE	FALSE	TRUE	TRUE
Mbd5	0	0	0	0	0	0	0	0	-0.61674064	-1.0356122	-1.1229695	-0.8782278	-0.82617642	-1.00059865	0.17442223	FALSE	FALSE	FALSE	TRUE	TRUE
Mbd6	0	0	0	0	1	0	0	0	0.9869636	0.7513881	2.008362	1.6981175	0.86917585	1.85323975	-0.9840639	FALSE	TRUE	FALSE	FALSE	TRUE
Mbip	0	0	0	0	0	0	0	0	2.8761585	2.6060026	1.9693784	1.7995021	2.74108055	1.88444025	0.8566403	FALSE	FALSE	FALSE	TRUE	TRUE
Mbl1	0	0	0	0	0	0	0	0	-5.2068996	-4.7734485	-4.9732804	-4.654538	-4.99017405	-4.8139092	-0.176264850000001	FALSE	FALSE	FALSE	TRUE	TRUE
Mbl2	0	0	0	0	0	0	0	0	-5.4613113	-5.02786	-2.753761	-4.90895	-5.24458565	-3.8313555	-1.41323015	FALSE	FALSE	FALSE	TRUE	TRUE
Mblac1	0	0	0	0	0	0	0	0	-3.2359283	-2.1244051	-0.86480564	-1.5460633	-2.6801667	-1.20543447	-1.47473223	FALSE	FALSE	FALSE	TRUE	TRUE
Mblac2	0	0	0	0	0	0	0	0	-2.2689414	-3.6934712	-2.6453755	-2.2526329	-2.9812063	-2.4490042	-0.5322021	FALSE	FALSE	FALSE	TRUE	TRUE
Mbnl2	0	0	0	0	1	1	0	0	2.2204344	2.087684	4.407519	5.1146026	2.1540592	4.7610608	-2.6070016	FALSE	TRUE	FALSE	FALSE	TRUE
Mbnl3	0	0	0	0	0	0	0	0	-1.5287868	-1.4205766	-2.1564615	-1.7446097	-1.4746817	-1.9505356	0.4758539	FALSE	FALSE	FALSE	TRUE	TRUE
Mboat1	0	0	0	0	0	0	0	0	-0.98981166	-0.67565954	1.5239154	1.4740131	-0.8327356	1.49896425	-2.33169985	FALSE	FALSE	FALSE	TRUE	TRUE
Mboat2	1	0	0	0	0	0	0	0	1.4515736	1.6406863	2.91429	1.8379251	1.54612995	2.37610755	-0.8299776	TRUE	FALSE	FALSE	FALSE	TRUE
Mboat4	0	0	0	0	0	0	0	0	-6.2014184	-4.0310016	-5.967799	-5.649057	-5.11621	-5.808428	0.692218	FALSE	FALSE	FALSE	TRUE	TRUE
Mboat7	0	0	0	0	0	0	0	0	-0.46729535	0.08328844	0.48595947	0.35882702	-0.192003455	0.422393245	-0.6143967	FALSE	FALSE	FALSE	TRUE	TRUE
Mbp	0	0	0	0	0	0	0	0	-2.993471	-3.4156299	1.293717	1.9833885	-3.20455045	1.63855275	-4.8431032	FALSE	FALSE	FALSE	TRUE	TRUE
Mbtd1	0	0	0	0	0	1	0	0	2.9124916	2.9476542	1.5553936	1.6241889	2.9300729	1.58979125	1.34028165	FALSE	FALSE	FALSE	TRUE	TRUE
Mbtps1	0	0	0	0	0	0	0	0	3.4979124	4.1851726	4.1756873	3.7350247	3.8415425	3.955356	-0.1138135	FALSE	FALSE	FALSE	TRUE	TRUE
Mbtps2	0	0	0	0	1	0	0	0	1.4202868	1.3626714	1.4540483	1.2616161	1.3914791	1.3578322	0.0336469000000001	FALSE	TRUE	FALSE	FALSE	TRUE
Mc1r	0	0	0	0	0	0	0	0	-2.794804	-1.9654243	-4.22415	-2.4029074	-2.38011415	-3.3135287	0.93341455	FALSE	FALSE	FALSE	TRUE	TRUE
Mc2r	0	0	0	0	0	0	0	0	-5.965892	-5.53244	-5.7322726	-5.4135303	-5.749166	-5.57290145	-0.176264550000001	FALSE	FALSE	FALSE	TRUE	TRUE
Mc3r	0	2	0	0	0	0	1	0	-6.713715	-6.2802634	-6.480096	-6.1613536	-6.4969892	-6.3207248	-0.1762644	FALSE	FALSE	TRUE	TRUE	TRUE
Mc4r	0	1	0	0	0	0	1	0	-6.7861195	-6.3526683	-6.5525002	-6.233758	-6.5693939	-6.3931291	-0.1762648	FALSE	FALSE	TRUE	TRUE	TRUE
Mc5r	0	0	0	1	0	0	0	1	-2.8021414	-4.953653	-5.305488	-4.986746	-3.8778972	-5.146117	1.2682198	FALSE	FALSE	FALSE	TRUE	TRUE
Mcam	0	0	0	0	0	0	0	0	1.0511295	1.5187962	2.6543546	2.334674	1.28496285	2.4945143	-1.20955145	FALSE	FALSE	FALSE	TRUE	TRUE
Mcart1	0	0	0	0	1	0	0	0	0.7468322	0.7551011	1.8056439	1.714231	0.75096665	1.75993745	-1.0089708	FALSE	TRUE	FALSE	FALSE	TRUE
Mcart6	0	0	0	0	0	0	0	0	-2.186526	-2.0579295	-1.8857927	-1.8300848	-2.12222775	-1.85793875	-0.264289	FALSE	FALSE	FALSE	TRUE	TRUE
Mcat	0	0	0	0	0	0	0	0	0.33509645	1.1236427	0.9626298	1.2556092	0.729369575	1.1091195	-0.379749925	FALSE	FALSE	FALSE	TRUE	TRUE
Mcc	0	0	0	0	0	0	0	0	0.47233462	0.03985833	-5.6897945	-4.8856254	0.256096475	-5.28770995	5.543806425	FALSE	FALSE	FALSE	TRUE	TRUE
Mccc1	0	1	0	0	0	0	0	0	-0.2601994	-0.4703172	-0.6991491	-0.20804274	-0.3652583	-0.45359592	0.08833762	FALSE	FALSE	FALSE	TRUE	TRUE
Mccc2	0	0	0	0	0	0	0	0	2.415827	2.8134775	2.527768	2.238278	2.61465225	2.383023	0.23162925	FALSE	FALSE	FALSE	TRUE	TRUE
Mcee	0	0	0	0	0	0	0	0	0.9161448	0.75169426	1.9571187	2.3050077	0.83391953	2.1310632	-1.29714367	FALSE	FALSE	FALSE	TRUE	TRUE
Mcf2	0	0	0	0	1	0	0	0	3.2625666	2.8066368	-7.259444	-6.940702	3.0346017	-7.100073	10.1346747	FALSE	TRUE	FALSE	FALSE	TRUE
Mcf2l	0	0	0	0	0	0	0	0	-1.6152316	-1.2710478	-6.288503	-3.4843338	-1.4431397	-4.8864184	3.4432787	FALSE	FALSE	FALSE	TRUE	TRUE
Mcfd2	0	0	0	0	0	0	0	0	1.870616	2.072559	3.3236287	3.0681748	1.9715875	3.19590175	-1.22431425	FALSE	FALSE	FALSE	TRUE	TRUE
Mchr1	0	0	0	0	0	0	0	0	-6.4521103	-6.0186586	-6.218491	-5.8997483	-6.23538445	-6.05911965	-0.1762648	FALSE	FALSE	FALSE	TRUE	TRUE
Mcl1	0	0	0	0	0	0	0	0	6.2968893	6.1837525	5.4723334	5.124707	6.2403209	5.2985202	0.9418007	FALSE	FALSE	FALSE	TRUE	TRUE
Mcm10	0	1	0	0	0	0	0	0	4.2044077	4.208342	3.944725	3.5417967	4.20637485	3.74326085	0.463114	FALSE	FALSE	FALSE	TRUE	TRUE
Mcm2	0	0	0	0	0	0	0	0	5.960737	6.091645	5.893695	5.4084277	6.026191	5.65106135	0.37512965	FALSE	FALSE	FALSE	TRUE	TRUE
Mcm3	0	0	0	0	0	1	0	0	6.358382	6.4496865	6.2413454	5.5042777	6.40403425	5.87281155	0.531222700000001	FALSE	FALSE	FALSE	TRUE	TRUE
Mcm3ap	0	0	0	0	0	0	0	0	3.0158086	3.2622578	3.2786205	3.1590703	3.1390332	3.2188454	-0.0798122000000001	FALSE	FALSE	FALSE	TRUE	TRUE
Mcm4	0	0	0	0	0	0	0	0	5.5621724	5.506838	6.003565	5.2304654	5.5345052	5.6170152	-0.0825100000000001	FALSE	FALSE	FALSE	TRUE	TRUE
Mcm5	0	0	0	0	0	0	0	0	5.618339	6.406608	5.7736115	5.2391143	6.0124735	5.5063629	0.5061106	FALSE	FALSE	FALSE	TRUE	TRUE
Mcm6	0	0	0	0	0	0	0	0	6.0712385	6.2903185	6.217664	6.2663302	6.1807785	6.2419971	-0.0612186000000001	FALSE	FALSE	FALSE	TRUE	TRUE
Mcm7	0	0	0	0	0	0	0	0	5.645133	5.6753745	5.718628	5.3183455	5.66025375	5.51848675	0.141767000000001	FALSE	FALSE	FALSE	TRUE	TRUE
Mcm8	0	1	0	1	0	0	0	0	1.7031636	1.9977872	2.0234668	2.4210315	1.8504754	2.22224915	-0.37177375	FALSE	FALSE	FALSE	TRUE	TRUE
Mcm9	0	0	0	0	0	0	0	0	0.39792594	0.24641457	0.5611558	-0.055971544	0.322170255	0.252592128	0.069578127	FALSE	FALSE	FALSE	TRUE	TRUE
Mcmbp	0	0	0	0	0	0	0	0	3.4993978	3.3922808	3.7007532	3.168943	3.4458393	3.4348481	0.0109912000000003	FALSE	FALSE	FALSE	TRUE	TRUE
Mcoln1	0	0	0	0	0	0	0	0	0.38202196	0.80601287	1.8857303	1.6136336	0.594017415	1.74968195	-1.155664535	FALSE	FALSE	FALSE	TRUE	TRUE
Mcoln2	0	0	0	0	0	0	0	0	-7.039707	-6.454253	-5.069123	-4.335343	-6.74698	-4.702233	-2.044747	FALSE	FALSE	FALSE	TRUE	TRUE
Mcoln3	0	0	0	0	0	0	0	0	-3.9604316	-3.2050526	-6.8788157	-6.5600734	-3.5827421	-6.71944455	3.13670245	FALSE	FALSE	FALSE	TRUE	TRUE
Mcph1	0	0	0	0	0	0	0	0	2.1924753	2.6393366	2.0425215	1.8930175	2.41590595	1.9677695	0.44813645	FALSE	FALSE	FALSE	TRUE	TRUE
Mcpt1	0	0	0	0	0	0	0	0	-5.362337	-4.9288864	-5.128718	-4.8099756	-5.1456117	-4.9693468	-0.1762649	FALSE	FALSE	FALSE	TRUE	TRUE
Mcpt2	0	0	0	0	0	0	0	0	-5.2800403	-4.846589	-5.046421	-4.727679	-5.06331465	-4.88705	-0.176264649999999	FALSE	FALSE	FALSE	TRUE	TRUE
Mcpt4	0	0	0	0	0	0	0	0	-5.3079977	-4.874546	-5.0743785	-4.755636	-5.09127185	-4.91500725	-0.1762646	FALSE	FALSE	FALSE	TRUE	TRUE
Mcpt8	0	0	0	0	0	0	0	0	-5.0964932	-4.663042	-4.862874	-4.5441318	-4.8797676	-4.7035029	-0.1762647	FALSE	FALSE	FALSE	TRUE	TRUE
Mcpt9	0	0	0	0	0	0	0	0	-6.322497	-5.8890457	-6.0888777	-5.7701354	-6.10577135	-5.92950655	-0.176264799999999	FALSE	FALSE	FALSE	TRUE	TRUE
Mcrs1	0	0	0	0	0	0	0	0	2.4771242	3.1361845	3.310656	2.6781428	2.80665435	2.9943994	-0.18774505	FALSE	FALSE	FALSE	TRUE	TRUE
Mctp1	0	0	0	0	0	0	0	0	-6.2048855	-7.9234376	-8.12327	-7.8045273	-7.06416155	-7.96389865	0.8997371	FALSE	FALSE	FALSE	TRUE	TRUE
Mctp2	0	0	0	0	1	0	0	0	0.42081165	0.22998743	-1.6623355	-0.7415572	0.32539954	-1.20194635	1.52734589	FALSE	TRUE	FALSE	FALSE	TRUE
Mcts1	0	0	0	0	0	0	0	0	2.4304883	2.0870073	2.1993446	2.006309	2.2587478	2.1028268	0.155921	FALSE	FALSE	FALSE	TRUE	TRUE
Mcts2	0	0	0	0	0	0	0	0	2.8435934	3.5919178	0.09817219	2.7051594	3.2177556	1.401665795	1.816089805	FALSE	FALSE	FALSE	TRUE	TRUE
Mdc1	0	0	0	0	0	0	0	0	4.078403	3.6808197	2.8063226	3.202781	3.87961135	3.0045518	0.87505955	FALSE	FALSE	FALSE	TRUE	TRUE
Mdfi	0	0	0	0	4	0	0	0	-1.2444453	-1.1956581	1.5220476	1.1456447	-1.2200517	1.33384615	-2.55389785	FALSE	TRUE	FALSE	FALSE	TRUE
Mdfic	0	0	0	0	1	0	0	0	-1.5233375	-1.6748489	-1.6995941	-2.1882067	-1.5990932	-1.9439004	0.3448072	FALSE	TRUE	FALSE	FALSE	TRUE
Mdga1	0	0	0	0	0	0	0	0	-3.5950322	-3.881473	-4.5838056	-4.2650633	-3.7382526	-4.42443445	0.68618185	FALSE	FALSE	FALSE	TRUE	TRUE
Mdga2	0	0	0	0	0	0	0	0	-9.11233	-8.526876	-8.878712	-8.559969	-8.819603	-8.7193405	-0.100262499999999	FALSE	FALSE	FALSE	TRUE	TRUE
Mdh1	0	0	0	0	0	0	0	0	3.2670841	3.7405019	2.8063297	3.627264	3.503793	3.21679685	0.28699615	FALSE	FALSE	FALSE	TRUE	TRUE
Mdh1b	0	0	0	0	0	0	0	0	-6.104067	-3.5186124	-5.8704476	-5.3997016	-4.8113397	-5.6350746	0.823734900000001	FALSE	FALSE	FALSE	TRUE	TRUE
Mdh2	0	0	0	0	0	0	0	0	5.3946834	5.674358	6.184258	5.513812	5.5345207	5.849035	-0.3145143	FALSE	FALSE	FALSE	TRUE	TRUE
Mdk	0	0	0	0	0	0	0	0	3.771117	4.6459565	3.2655523	2.9542444	4.20853675	3.10989835	1.0986384	FALSE	FALSE	FALSE	TRUE	TRUE
Mdm1	0	0	0	0	0	0	0	0	1.4965404	1.5447013	1.413856	1.5598639	1.52062085	1.48685995	0.0337609000000001	FALSE	FALSE	FALSE	TRUE	TRUE
Mdm2	0	0	0	0	1	0	0	0	4.186225	3.829364	4.6727886	5.127013	4.0077945	4.8999008	-0.892106299999999	FALSE	TRUE	FALSE	FALSE	TRUE
Mdn1	0	0	0	0	0	0	0	0	4.7117863	4.4542265	3.5402284	3.1608467	4.5830064	3.35053755	1.23246885	FALSE	FALSE	FALSE	TRUE	TRUE
Mdp1	0	0	0	0	0	0	0	0	1.5200503	1.9535013	2.5130274	2.2396476	1.7367758	2.3763375	-0.6395617	FALSE	FALSE	FALSE	TRUE	TRUE
Me1	0	0	0	0	0	0	0	0	2.0566998	2.457259	1.8948568	2.1254072	2.2569794	2.010132	0.2468474	FALSE	FALSE	FALSE	TRUE	TRUE
Me2	0	0	0	0	0	0	0	0	4.342747	4.752687	4.662977	4.4282193	4.547717	4.54559815	0.00211885000000045	FALSE	FALSE	FALSE	TRUE	TRUE
Me3	0	0	0	0	0	0	0	0	-9.04076	-8.759312	-8.959144	-8.640402	-8.900036	-8.799773	-0.100263	FALSE	FALSE	FALSE	TRUE	TRUE
Mea1	0	0	0	0	0	0	0	0	4.1172185	4.1762743	4.6388445	4.333846	4.1467464	4.48634525	-0.339598850000001	FALSE	FALSE	FALSE	TRUE	TRUE
Meaf6	0	0	0	0	0	0	0	0	1.5354089	1.6429482	1.7874734	1.0771229	1.58917855	1.43229815	0.1568804	FALSE	FALSE	FALSE	TRUE	TRUE
Mecom	1	2	0	0	0	0	0	0	-2.6909823	-3.9702492	-7.3400064	-8.021264	-3.33061575	-7.6806352	4.35001945	TRUE	FALSE	FALSE	FALSE	TRUE
Mecr	0	0	0	0	0	0	0	0	0.5999997	1.0334508	0.6680327	0.88584626	0.81672525	0.77693948	0.0397857699999999	FALSE	FALSE	FALSE	TRUE	TRUE
Med1	0	0	0	0	0	0	0	0	2.7461705	3.1097438	3.117603	3.0928679	2.92795715	3.10523545	-0.1772783	FALSE	FALSE	FALSE	TRUE	TRUE
Med10	0	0	0	0	0	0	0	0	4.123231	4.0279446	5.185758	4.664886	4.0755878	4.925322	-0.8497342	FALSE	FALSE	FALSE	TRUE	TRUE
Med11	0	0	0	0	0	0	0	0	1.8307123	2.7372332	2.441186	2.5458035	2.28397275	2.49349475	-0.209522	FALSE	FALSE	FALSE	TRUE	TRUE
Med12	0	0	0	0	0	0	0	0	1.8711624	1.9630079	2.127346	2.026847	1.91708515	2.0770965	-0.16001135	FALSE	FALSE	FALSE	TRUE	TRUE
Med12l	0	0	0	0	0	0	0	0	-2.8221943	-1.9467387	-4.068568	-3.3538973	-2.3844665	-3.71123265	1.32676615	FALSE	FALSE	FALSE	TRUE	TRUE
Med13	0	0	0	0	0	0	0	0	2.8699827	2.9744115	2.354453	3.3834057	2.9221971	2.86892935	0.0532677499999998	FALSE	FALSE	FALSE	TRUE	TRUE
Med13l	0	0	0	0	2	0	0	0	2.9554362	2.7227697	2.1346931	2.2465408	2.83910295	2.19061695	0.648486	FALSE	TRUE	FALSE	FALSE	TRUE
Med14	0	0	0	0	0	0	0	0	2.4454353	2.5744758	0.4315463	0.5902928	2.50995555	0.51091955	1.999036	FALSE	FALSE	FALSE	TRUE	TRUE
Med15	0	0	0	0	0	0	0	0	2.9276288	2.8622062	3.727938	3.7268524	2.8949175	3.7273952	-0.8324777	FALSE	FALSE	FALSE	TRUE	TRUE
Med16	0	0	0	0	0	0	0	0	0.73753077	1.377089	1.2038106	0.6997679	1.057309885	0.95178925	0.105520635	FALSE	FALSE	FALSE	TRUE	TRUE
Med17	0	1	0	0	0	0	1	0	2.8607554	3.2246656	3.2446795	3.0297885	3.0427105	3.137234	-0.0945235000000002	FALSE	FALSE	TRUE	TRUE	TRUE
Med18	0	0	0	0	0	0	0	0	0.66383946	0.7562537	0.108962744	0.3375073	0.71004658	0.223235022	0.486811558	FALSE	FALSE	FALSE	TRUE	TRUE
Med19	0	1	0	0	0	0	0	0	3.8113167	3.9675276	3.566146	4.0472827	3.88942215	3.80671435	0.0827077999999997	FALSE	FALSE	FALSE	TRUE	TRUE
Med20	0	0	0	0	3	0	0	0	0.7250587	0.44560787	0.77169406	0.5913849	0.585333285	0.68153948	-0.096206195	FALSE	TRUE	FALSE	FALSE	TRUE
Med21	0	0	0	0	0	1	0	0	2.9623144	3.1540906	3.8035398	3.4623897	3.0582025	3.63296475	-0.57476225	FALSE	FALSE	FALSE	TRUE	TRUE
Med22	0	0	0	0	0	0	0	0	0.98153424	0.92506063	1.5493786	1.0518329	0.953297435	1.30060575	-0.347308315	FALSE	FALSE	FALSE	TRUE	TRUE
Med23	0	0	0	0	0	0	0	0	2.094096	2.1840777	1.2484658	1.2054843	2.13908685	1.22697505	0.9121118	FALSE	FALSE	FALSE	TRUE	TRUE
Med24	0	0	0	0	0	0	0	0	1.5554069	2.221652	1.9206338	2.0846176	1.88852945	2.0026257	-0.11409625	FALSE	FALSE	FALSE	TRUE	TRUE
Med25	0	0	0	0	0	0	0	0	2.8657694	2.7285423	2.673946	2.5396688	2.79715585	2.6068074	0.19034845	FALSE	FALSE	FALSE	TRUE	TRUE
Med26	1	0	0	0	0	0	0	0	1.4003605	2.0469034	1.6636251	1.347652	1.72363195	1.50563855	0.2179934	TRUE	FALSE	FALSE	FALSE	TRUE
Med27	0	0	0	0	1	0	0	0	-0.50500774	-0.3141268	-0.4542527	-1.1355103	-0.40956727	-0.7948815	0.38531423	FALSE	TRUE	FALSE	FALSE	TRUE
Med28	0	0	0	0	0	0	0	0	0.7478694	1.0929646	1.2381604	0.5648516	0.920417	0.901506	0.0189110000000001	FALSE	FALSE	FALSE	TRUE	TRUE
Med29	0	0	0	0	0	0	0	0	2.527518	2.9446058	3.1363072	3.001877	2.7360619	3.0690921	-0.3330302	FALSE	FALSE	FALSE	TRUE	TRUE
Med30	0	1	0	0	0	0	0	0	3.100224	3.4622126	3.401932	3.3022223	3.2812183	3.35207715	-0.07085885	FALSE	FALSE	FALSE	TRUE	TRUE
Med31	0	0	0	0	1	0	0	0	1.0045183	1.072098	2.0205462	2.13799	1.03830815	2.0792681	-1.04095995	FALSE	TRUE	FALSE	FALSE	TRUE
Med4	0	0	0	0	0	0	0	0	4.893646	4.976729	4.929295	4.5706763	4.9351875	4.74998565	0.18520185	FALSE	FALSE	FALSE	TRUE	TRUE
Med6	0	0	0	0	0	0	0	0	4.2048335	4.1540585	4.3228507	3.820346	4.179446	4.07159835	0.10784765	FALSE	FALSE	FALSE	TRUE	TRUE
Med7	0	0	0	0	0	0	0	0	2.6677024	2.8021	2.813035	3.175464	2.7349012	2.9942495	-0.2593483	FALSE	FALSE	FALSE	TRUE	TRUE
Med8	0	0	0	0	1	1	0	0	2.9392912	2.985853	3.4098969	3.0443518	2.9625721	3.22712435	-0.26455225	FALSE	TRUE	FALSE	FALSE	TRUE
Med9	0	0	0	0	0	0	0	0	1.8309143	2.5506697	2.9706419	3.3744519	2.190792	3.1725469	-0.9817549	FALSE	FALSE	FALSE	TRUE	TRUE
Mef2a	0	0	0	0	0	0	0	0	0.6578328	0.8594312	1.6452913	2.1376817	0.758632	1.8914865	-1.1328545	FALSE	FALSE	FALSE	TRUE	TRUE
Mef2b	0	0	0	0	0	0	0	0	-3.2729506	-1.3540725	-3.3612595	-1.4575547	-2.31351155	-2.4094071	0.0958955499999998	FALSE	FALSE	FALSE	TRUE	TRUE
Mef2c	0	0	0	0	0	0	0	0	-4.5633607	-4.644483	-7.803673	-5.332927	-4.60392185	-6.5683	1.96437815	FALSE	FALSE	FALSE	TRUE	TRUE
Mef2d	0	0	0	0	0	0	0	0	1.4865595	1.6787854	3.9640777	3.7059035	1.58267245	3.8349906	-2.25231815	FALSE	FALSE	FALSE	TRUE	TRUE
Mefv	0	0	0	0	0	0	0	0	-7.0366325	-6.603182	-6.8030133	-6.4842706	-6.81990725	-6.64364195	-0.1762653	FALSE	FALSE	FALSE	TRUE	TRUE
